customer_id,age,occupation,potentially_vulnerable_address,bankruptcy_or_iva,deposits_60d_gbp,losses_60d_gbp,lifetime_npr_gbp,failed_dep_insufficient_funds_24h,payment_methods_added_7d,active_hours_24h,max_session_hours_24h,at_risk_session_hours_flag,active_hours_7d,deposits_1h_count,deposits_1h_total_gbp,withdrawal_within_24h,big_win_30d_gbp,wagered_24h_gbp,failed_dep_velocity_24h,loss_3d_gbp,payday_deposit_share_last_3d,monthly_loss_gbp,repeat_segment_entries_7d,previous_gamstop_or_se,timeouts_365d,spend_limit_changes_90d,spend_limit_increase_or_removal_count_90d,limit_type,current_spend_limit_gbp,reality_check_on,sof_approved,tr_high_deposits,tr_failed_dep_insufficient_funds,tr_multiple_payment_methods,tr_financial_vulnerability,tr_losses_over_time,tr_extended_gameplay,tr_long_session,tr_at_risk_hours,tr_weekly_hours,tr_binges,tr_big_win_then_increase,tr_high_wagering,tr_failed_dep_velocity,tr_high_velocity,tr_payday_pattern,tr_repetitive_behaviour,tr_prev_gamstop,tr_repeated_timeouts,tr_limit_fluctuations,tr_high_limit_active,tr_age_young,tr_age_old,tr_occ_unemployed,tr_occ_student,tr_occ_retired,tr_vulnerable_address,tr_limits_in_place_reduction,tr_reality_check,tr_sof_approved,sg_score,risk_band,high_risk_target
CUST_006389,31,student,0,0,395.37,1366.69,365.24,0,0,3.17,0.43,0,3.02,0,70.85,1,1044.37,493.41,0,656.56,0.389,143.05,1,0,1,1,1,monthly,3325.47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,-25,none_or_negative,0
CUST_006390,43,employed,0,0,247.84,1364.15,736.47,0,1,3.38,3.1,0,8.9,0,62.31,1,1041.92,5228.67,0,666.26,0.3737,295.9,1,0,0,1,1,none,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none_or_negative,0
CUST_006391,37,employed,0,0,1097.46,623.92,1355.09,1,0,4.03,1.35,0,6.46,4,214.03,0,442.16,2876.72,0,727.57,0.3977,379.33,1,0,1,0,0,monthly,1067.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-30,none_or_negative,0
CUST_006392,20,student,0,0,960.04,2957.19,493.55,0,0,0.8,0.8,0,8.77,0,113.52,0,286.25,848.5,0,648.92,0.3234,533.22,0,0,0,0,0,forced_global,172.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,30,medium,0
CUST_006393,43,employed,0,0,7080.91,476.72,554.04,0,0,2.75,0.76,0,5.17,1,192.7,0,707.04,1716.42,0,2289.04,0.1899,903.83,1,0,0,0,0,daily,911.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-30,none_or_negative,0
CUST_006394,38,employed,0,0,1821.9,166.04,788.53,0,1,7.12,1.65,0,6.07,1,254.31,0,44.13,832.55,0,629.83,0.0543,158.17,0,0,0,1,0,none,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none_or_negative,0
CUST_006395,63,employed,0,0,3752.16,318.37,307.26,0,0,4.58,2.62,0,8.19,1,79.91,0,1021.42,704.46,0,575.37,0.1546,267.16,1,0,0,1,1,forced_global,3632.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none_or_negative,0
CUST_006396,35,employed,0,0,2219.93,1480.82,366.91,0,0,2.34,0.75,0,14.13,1,59.61,0,1757.84,363.88,0,432.83,0.5083,405.82,0,0,0,2,0,forced_global,2241.32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-10,none_or_negative,0
CUST_006397,53,employed,0,0,8640.67,543.31,418.64,0,0,0.23,0.23,0,9.34,1,20.23,0,605.15,3222.53,0,185.05,0.0834,4256.36,3,0,0,0,0,weekly,8821.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-10,none_or_negative,0
CUST_006398,22,employed,0,0,737.93,877.8,960.93,0,0,5.17,2.99,1,5.91,0,41.43,0,13297.89,14118.72,0,444.41,0.1153,909.57,1,0,0,0,0,none,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-25,none_or_negative,0
CUST_006399,25,employed,0,0,1648.45,630.22,4108.24,0,0,2.62,2.62,0,5.34,3,70.77,1,11145.85,431.33,1,123.67,0.2024,562.09,0,0,0,1,0,none,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-10,none_or_negative,0
CUST_006400,47,employed,0,0,374.83,958.63,177.83,0,0,4.09,1.04,0,24.39,2,28.92,0,1466.15,1202.42,1,460.8,0.0525,1066.95,0,0,0,1,1,daily,408.86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-40,none_or_negative,0
CUST_006401,52,employed,0,0,4051.88,2387.41,910.63,0,1,1.18,0.68,0,15.79,1,128.12,0,20691.26,3676.19,0,646.87,0.2151,133.18,1,0,0,1,1,daily,1440.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-30,none_or_negative,0
CUST_006402,26,employed,0,0,5483.86,3678.08,543.8,0,0,0.83,0.83,0,7.47,0,89.17,0,260.85,3840.19,0,2192.63,0.321,636.88,1,0,0,1,1,forced_global,4655.38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-10,none_or_negative,0
CUST_006403,38,other,0,0,4308.37,303.47,580.75,0,0,6.06,2.21,0,7.53,3,48.89,1,1136.97,454.43,1,52.17,0.5731,1405.94,0,0,0,1,0,forced_global,1158.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none_or_negative,0
CUST_006404,20,retired,0,0,1589.0,2031.72,409.23,0,2,3.24,0.44,0,10.44,2,23.26,0,48.06,2041.48,0,665.26,0.6826,228.56,2,0,0,0,0,none,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,15,low,0
CUST_006405,36,employed,0,0,405.9,973.92,2456.4,0,0,1.8,0.7,0,7.1,1,14.51,0,1153.26,428.99,0,1090.89,0.1534,1966.35,2,0,0,0,0,forced_global,2126.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none_or_negative,0
CUST_006406,49,employed,0,0,1651.01,235.43,48.55,0,2,2.26,0.23,0,3.76,3,127.24,0,273.93,287.98,0,294.94,0.2846,277.66,0,0,0,1,0,weekly,365.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-30,none_or_negative,0
CUST_006407,32,employed,0,0,914.0,1311.41,200.71,0,0,4.05,1.65,0,1.35,0,66.74,0,410.15,197.8,0,959.21,0.1232,903.52,0,0,0,0,0,monthly,166.13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-40,none_or_negative,0
CUST_006408,35,employed,0,0,10942.63,6658.46,4058.5,0,0,3.69,1.61,0,10.38,4,471.36,0,17884.42,5814.79,0,2759.48,0.0671,4169.37,1,1,0,1,1,forced_global,1124.14,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,162,high,1
CUST_006409,23,employed,0,0,1174.77,382.43,2520.97,0,0,2.18,0.07,0,6.94,1,176.98,0,1922.55,301.82,0,135.8,0.2709,554.32,0,0,0,1,0,monthly,2870.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-15,none_or_negative,0
CUST_006410,30,employed,0,0,1149.96,636.45,4851.42,0,1,2.54,0.18,0,9.18,0,179.95,1,785.54,1077.14,0,2310.72,0.2024,514.72,0,0,0,1,0,monthly,2742.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-30,none_or_negative,0
CUST_006411,61,employed,0,0,15827.83,160.57,980.81,0,1,0.93,0.93,0,5.67,0,41.34,0,193.89,2189.71,0,69.08,0.3424,867.9,2,0,0,0,0,weekly,5596.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-10,none_or_negative,0
CUST_006412,39,employed,0,0,4003.25,711.83,1189.75,0,0,0.75,0.57,0,5.23,1,99.59,1,17845.74,5849.22,0,3518.2,0.4584,1972.88,0,0,0,0,0,monthly,4771.53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11,low,0
CUST_006413,25,student,0,0,5278.92,938.99,90.17,0,0,0.53,0.53,0,1.35,1,52.57,1,704.25,1241.86,0,2088.32,0.5628,1988.29,0,0,1,1,0,none,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,low,0
CUST_006414,34,employed,0,0,1078.62,5758.48,702.26,1,1,5.5,2.3,0,6.37,0,399.68,0,902.82,2082.69,0,956.87,0.4868,850.32,0,0,0,1,0,daily,3340.48,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,low,0
CUST_006415,18,retired,0,0,598.95,314.29,1295.43,0,1,2.07,0.19,0,7.84,2,121.91,0,2491.76,2418.89,0,583.54,0.5095,389.68,2,0,1,2,0,monthly,522.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,-5,none_or_negative,0
CUST_006416,25,other,0,0,5230.9,2097.57,409.27,1,0,0.36,0.31,0,8.04,0,305.25,1,79.84,670.95,0,251.99,0.3346,775.88,1,0,0,0,0,monthly,284.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-30,none_or_negative,0
CUST_006417,56,employed,0,0,8003.58,1080.61,632.48,0,0,1.96,0.9,0,5.5,0,31.0,0,10890.77,630.49,0,238.0,0.1717,371.27,3,0,0,0,0,monthly,91.85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-40,none_or_negative,0
CUST_006418,36,retired,0,0,497.23,7470.32,2714.83,0,0,2.62,0.39,0,11.75,0,77.19,0,199.72,1388.01,0,1045.47,0.2406,137.37,1,0,0,2,1,forced_non_global,850.08,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,61,high,1
CUST_006419,63,retired,1,0,1072.83,953.21,3475.56,0,0,0.58,0.1,0,11.78,1,15.91,0,411.14,1386.97,0,1352.0,0.3029,273.01,0,0,0,0,0,forced_global,220.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,50,medium,0
CUST_006420,37,employed,0,0,721.47,759.89,921.88,0,0,5.89,1.43,0,2.23,0,223.3,0,6765.27,13209.1,0,889.55,0.1046,2233.19,0,0,1,0,0,none,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none_or_negative,0
CUST_006421,38,employed,0,0,2913.06,1865.39,661.92,0,1,0.44,0.44,0,9.01,1,62.78,0,1065.64,1601.0,1,325.36,0.2957,612.45,1,0,2,0,0,none,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none_or_negative,0
CUST_006422,46,retired,0,0,5334.16,1304.4,1560.71,0,0,0.56,0.56,1,1.81,2,259.93,0,7109.43,1208.21,0,491.72,0.2181,758.48,2,0,1,0,0,weekly,2994.41,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-10,none_or_negative,0
CUST_006423,18,employed,0,0,1245.43,2039.16,466.24,0,0,1.3,1.3,0,6.58,3,8.65,1,1990.79,898.32,0,772.29,0.2926,5500.16,2,0,0,1,0,forced_non_global,7267.09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,-45,none_or_negative,0
CUST_006424,41,employed,1,0,1241.82,1402.29,2207.33,0,0,6.59,0.66,0,11.85,1,40.66,0,2076.98,863.51,0,1869.26,0.4374,2334.0,1,0,0,0,0,monthly,2153.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,10,low,0
CUST_006425,37,employed,0,0,3802.27,6329.25,2798.2,0,0,8.3,2.94,0,16.06,3,312.24,1,5098.39,10924.99,1,9148.5,0.2055,2345.13,0,0,0,4,3,monthly,3639.45,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,177,high,1
CUST_006426,57,employed,0,0,693.19,1348.49,1597.33,0,1,0.6,0.6,0,2.96,2,628.89,0,129.49,2325.61,0,373.1,0.2324,455.67,0,0,0,0,0,none,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none_or_negative,0
CUST_006427,51,employed,0,0,8126.26,1317.48,685.0,1,0,1.45,1.45,0,7.26,4,62.97,0,13643.83,1273.05,0,2875.95,0.0773,915.33,1,0,1,0,0,forced_non_global,2647.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-80,none_or_negative,0
CUST_006428,23,other,0,0,2946.0,381.82,354.26,1,1,4.15,4.15,0,5.0,1,61.81,1,2310.29,1498.09,1,145.12,0.1601,1975.98,0,0,0,0,0,monthly,838.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-15,none_or_negative,0
CUST_006429,54,employed,0,0,4545.22,1068.69,1039.18,0,1,3.39,3.39,0,9.85,1,35.51,0,1970.57,2156.17,0,1277.69,0.1088,1069.67,0,0,1,0,0,forced_global,7070.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,low,0
CUST_006430,35,employed,0,0,1249.35,127.58,454.66,0,0,1.6,0.77,0,17.31,2,112.16,1,1645.64,731.92,0,377.81,0.6183,1070.88,2,0,1,1,0,daily,957.65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-80,none_or_negative,0
CUST_006431,26,employed,0,0,1369.88,1032.68,2089.72,0,0,3.2,3.2,0,23.19,0,81.79,0,663.39,6755.82,0,627.4,0.0721,669.11,0,0,2,1,0,forced_global,202.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none_or_negative,0
CUST_006432,41,employed,0,0,1833.83,1586.64,234.47,0,2,0.32,0.32,0,8.0,0,181.09,0,11850.59,132.32,1,6019.64,0.4345,5273.66,0,0,1,1,0,weekly,1629.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,61,high,1
CUST_006433,35,student,0,0,2489.36,2088.32,896.26,0,1,1.73,0.84,0,2.61,1,17.74,0,2765.9,8491.36,0,639.42,0.6167,166.7,0,0,0,2,2,daily,2594.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,-65,none_or_negative,0
CUST_006434,58,employed,0,0,7126.57,1612.21,312.87,0,1,5.92,1.33,0,6.55,2,884.77,0,4225.74,760.47,0,211.34,0.1634,874.99,0,0,0,0,0,forced_global,464.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none_or_negative,0
CUST_006435,42,employed,0,0,918.54,329.76,2623.68,0,1,1.58,1.58,0,11.11,0,307.78,1,2230.24,324.77,0,551.13,0.3796,4207.83,0,0,0,0,0,none,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none_or_negative,0
CUST_006436,41,employed,0,0,1567.84,184.79,1536.44,0,0,1.86,1.09,0,3.19,0,27.79,1,767.8,5585.91,0,1115.34,0.4478,704.71,1,0,0,0,0,monthly,950.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-30,none_or_negative,0
CUST_006437,50,other,0,0,814.27,2050.44,666.35,0,0,4.45,0.55,0,6.57,1,187.21,1,1121.78,260.52,0,211.28,0.1471,2462.31,0,0,1,0,0,forced_global,800.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none_or_negative,0
CUST_006438,52,unemployed_disabled,0,0,251.48,1199.34,688.33,0,0,1.61,1.61,0,7.78,1,222.69,0,455.1,7479.04,1,968.99,0.3443,288.9,0,0,0,1,1,none,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,low,0
CUST_006439,48,employed,0,0,4517.35,1310.0,4464.54,0,1,0.86,0.86,0,16.03,0,195.29,1,1868.87,127.63,0,544.58,0.1923,143.37,0,0,1,1,0,none,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none_or_negative,0
CUST_006440,56,employed,0,0,20156.61,7166.46,3920.2,1,0,2.23,0.67,0,17.89,6,171.01,0,23304.6,20206.13,0,5135.23,0.6057,2197.82,2,0,0,0,0,forced_non_global,3251.57,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,279,high,1
CUST_006441,46,employed,0,0,7296.74,3342.33,1886.75,1,0,12.4,3.6,0,13.7,3,222.09,0,20187.95,20804.5,2,4970.39,0.3979,1912.63,1,0,0,1,0,daily,1768.24,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,96,high,1
CUST_006442,40,unemployed_disabled,0,0,2266.14,4854.59,1957.17,1,1,6.4,1.32,0,4.43,1,11.84,1,30450.53,525.56,0,203.86,0.5621,832.72,0,0,1,2,0,forced_global,8374.72,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,111,high,1
CUST_006443,54,retired,0,0,11487.11,455.98,376.93,0,0,5.39,2.04,0,3.53,1,76.66,0,23584.64,7579.37,1,334.94,0.456,6407.26,0,0,2,0,0,monthly,603.86,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,41,medium,0
CUST_006444,37,employed,0,0,2848.13,1825.38,828.3,1,0,1.2,1.2,0,7.27,1,84.47,0,124.71,432.62,0,157.88,0.7693,783.98,1,0,1,2,0,forced_global,6029.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,low,0
CUST_006445,38,unemployed_disabled,0,0,4017.0,789.54,69.62,0,1,7.17,0.61,0,16.1,0,10.02,1,734.7,1044.57,0,562.93,0.1476,4039.56,0,0,0,1,0,forced_global,4492.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,low,0
CUST_006446,60,employed,0,0,2072.51,566.2,1715.59,0,1,5.87,1.73,0,2.62,1,215.34,1,75.64,296.68,1,1630.18,0.0863,74.67,0,0,1,1,0,forced_global,964.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none_or_negative,0
CUST_006447,59,employed,0,0,2414.48,176.92,335.1,0,0,0.67,0.67,0,3.44,1,350.68,0,48.45,1658.76,2,191.03,0.5216,2133.23,0,0,3,1,0,daily,1002.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-30,none_or_negative,0
CUST_006448,38,employed,0,0,1575.91,408.38,557.08,0,0,5.91,0.56,0,2.64,0,33.45,1,11196.06,2836.07,0,483.33,0.5596,1852.79,1,0,1,1,1,daily,247.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-30,none_or_negative,0
CUST_006449,32,employed,0,0,4138.64,1276.19,151.21,0,0,0.24,0.24,0,10.08,2,167.1,0,2975.34,11537.19,0,852.68,0.1593,230.71,0,0,1,2,1,forced_global,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none_or_negative,0
CUST_006450,57,employed,0,0,604.41,1140.99,853.63,0,0,1.09,1.09,0,14.89,1,36.6,0,16717.91,2492.78,2,259.66,0.2202,1431.56,0,0,0,2,1,forced_global,1281.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none_or_negative,0
CUST_006451,48,employed,0,0,2737.5,2072.76,756.41,0,0,9.18,5.68,0,7.56,1,44.96,1,361.03,453.14,0,124.75,0.1043,435.23,0,0,0,2,0,none,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,medium,0
CUST_006452,42,retired,0,0,767.01,400.61,172.3,0,0,1.43,1.43,0,5.61,5,314.88,1,2884.44,1062.41,0,130.97,0.0793,442.05,0,0,2,0,0,none,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,low,0
CUST_006453,34,other,0,0,2997.1,1688.17,725.58,1,2,3.91,1.83,0,3.63,1,281.41,1,458.69,585.4,1,661.82,0.3368,200.2,0,0,0,1,0,monthly,3737.09,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-90,none_or_negative,0
CUST_006454,42,employed,1,0,19725.52,854.72,522.89,0,0,0.88,0.88,1,18.22,3,129.32,0,371.32,1110.11,0,744.76,0.5537,265.4,0,0,0,1,1,none,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50,medium,0
CUST_006455,38,employed,0,0,3624.22,1506.31,2690.33,2,0,1.48,1.33,0,17.71,0,77.21,1,2144.71,2844.59,0,207.5,0.3755,227.93,0,0,0,3,1,none,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none_or_negative,0
CUST_006456,29,student,0,0,5822.39,1336.47,321.1,0,1,0.73,0.73,0,12.57,2,185.5,1,3782.26,607.7,1,4799.83,0.3107,413.68,0,0,0,1,1,none,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,106,high,1
CUST_006457,40,employed,0,0,4438.27,499.25,1185.56,1,1,3.82,2.22,0,6.59,1,86.17,1,3706.74,358.79,0,352.78,0.0342,743.7,0,0,0,1,0,daily,512.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-30,none_or_negative,0
CUST_006458,41,retired,0,0,175.88,1029.48,138.88,0,0,2.63,2.63,0,11.42,0,165.64,0,2532.29,1089.7,0,311.24,0.238,1433.14,0,0,0,1,0,monthly,1308.74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,-30,none_or_negative,0
CUST_006459,33,employed,0,0,1577.9,1268.41,764.39,0,1,1.21,0.48,0,9.09,3,328.72,0,59.37,1072.37,0,1322.9,0.3436,1290.32,1,0,0,1,1,weekly,574.27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-40,none_or_negative,0
CUST_006460,50,employed,0,0,2816.97,1756.53,1037.35,1,0,3.48,3.46,0,3.26,1,89.44,1,83.42,899.3,0,2835.81,0.1639,193.1,1,0,1,0,0,weekly,802.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-30,none_or_negative,0
CUST_006461,55,unemployed_disabled,0,0,222.88,3603.86,1095.8,0,2,1.04,1.04,0,16.28,0,34.66,1,4279.33,1576.72,0,846.41,0.2225,1011.24,0,0,0,1,0,none,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,low,0
CUST_006462,51,employed,0,0,1355.16,424.21,614.26,0,0,2.15,2.15,0,6.3,3,74.27,1,664.8,576.21,0,241.29,0.6254,643.33,0,0,0,1,0,none,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none_or_negative,0
CUST_006463,34,employed,0,0,1662.87,249.19,4703.33,0,0,1.22,1.22,0,8.6,2,219.68,0,501.28,1075.24,1,2336.27,0.1891,2015.54,0,0,0,2,2,daily,206.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-30,none_or_negative,0
CUST_006464,48,employed,0,0,525.29,2896.53,470.8,0,0,2.43,0.43,0,13.76,1,62.28,1,154.92,275.78,1,615.16,0.0659,953.35,2,0,0,1,1,monthly,2341.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-30,none_or_negative,0
CUST_006465,39,retired,0,0,682.56,221.02,1189.14,0,0,1.41,1.41,0,3.07,1,246.96,0,1639.82,2058.39,0,201.01,0.5025,1161.75,1,0,1,0,0,monthly,1035.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-20,none_or_negative,0
CUST_006466,22,other,0,0,6856.12,2248.9,495.1,1,1,1.71,0.5,0,3.22,0,76.57,0,1576.77,403.4,0,186.32,0.7371,1380.9,1,0,1,0,0,daily,6518.77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,-45,none_or_negative,0
